feature_name,timestamp,value
as_path_change_count,2005-05-24 00:00:09,16
as_path_change_count,2005-05-24 00:00:15,2
as_path_change_count,2005-05-24 00:00:21,2
as_path_change_count,2005-05-24 00:00:27,10
as_path_change_count,2005-05-24 00:00:33,18
as_path_change_count,2005-05-24 00:00:39,16
as_path_change_count,2005-05-24 00:00:45,2
as_path_change_count,2005-05-24 00:00:51,2
as_path_change_count,2005-05-24 00:00:57,0
as_path_change_count,2005-05-24 00:01:03,13
as_path_change_count,2005-05-24 00:01:09,15
as_path_change_count,2005-05-24 00:01:15,9
as_path_change_count,2005-05-24 00:01:21,5
as_path_change_count,2005-05-24 00:01:27,22
as_path_change_count,2005-05-24 00:01:33,3
as_path_change_count,2005-05-24 00:01:39,11
as_path_change_count,2005-05-24 00:01:45,10
as_path_change_count,2005-05-24 00:01:51,2
as_path_change_count,2005-05-24 00:01:57,21
as_path_change_count,2005-05-24 00:02:03,24
as_path_change_count,2005-05-24 00:02:09,8
as_path_change_count,2005-05-24 00:02:15,1
as_path_change_count,2005-05-24 00:02:21,15
as_path_change_count,2005-05-24 00:02:27,2
as_path_change_count,2005-05-24 00:02:33,23
as_path_change_count,2005-05-24 00:02:39,3
as_path_change_count,2005-05-24 00:02:45,3
as_path_change_count,2005-05-24 00:02:51,45
as_path_change_count,2005-05-24 00:02:57,23
as_path_change_count,2005-05-24 00:03:03,2
as_path_change_count,2005-05-24 00:03:09,8
as_path_change_count,2005-05-24 00:03:15,5
as_path_change_count,2005-05-24 00:03:21,21
as_path_change_count,2005-05-24 00:03:27,24
as_path_change_count,2005-05-24 00:03:33,1
as_path_change_count,2005-05-24 00:03:39,1
as_path_change_count,2005-05-24 00:03:45,3
as_path_change_count,2005-05-24 00:03:51,45
as_path_change_count,2005-05-24 00:03:57,2
as_path_change_count,2005-05-24 00:04:03,4
as_path_change_count,2005-05-24 00:04:09,1
as_path_change_count,2005-05-24 00:04:15,18
as_path_change_count,2005-05-24 00:04:21,18
as_path_change_count,2005-05-24 00:04:27,5
as_path_change_count,2005-05-24 00:04:33,5
as_path_change_count,2005-05-24 00:04:39,4
as_path_change_count,2005-05-24 00:04:45,137
as_path_change_count,2005-05-24 00:04:51,25
as_path_change_count,2005-05-24 00:04:57,6
as_path_change_count,2005-05-24 00:05:03,1
